date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2024-01-24,30.25,31.1,29.66,30.04,30.04,19115389,18812867,-0.21,-0.69421,30.17,"January 24, 24",-0.0069421
2024-01-23,30.76,31.66,30.76,31.53,31.53,14531557,14531600,0.77,2.5,31.39,"January 23, 24",0.025
2024-01-22,30.6,31.145,30.45,30.98,30.98,7177228,7177200,0.38,1.24,30.95,"January 22, 24",0.0124
2024-01-19,30.99,31.01,30.58,30.7,30.7,9750351,9749900,-0.29,-0.93579,30.74,"January 19, 24",-0.0093579
2024-01-18,30.73,30.98,30.51,30.87,30.87,5717988,5717900,0.14,0.45558,30.82,"January 18, 24",0.0045558
2024-01-17,30.312,30.92,30.135,30.79,30.79,7311279,7311200,0.478,1.58,30.77,"January 17, 24",0.0158
2024-01-16,31.32,31.41,30.615,30.67,30.67,7541146,7541100,-0.65,-2.08,30.84,"January 16, 24",-0.0208
2024-01-12,31.69,31.78,30.87,31.52,31.52,12546220,12546200,-0.17,-0.53645,31.26,"January 12, 24",-0.0053645
2024-01-11,31.34,31.5,31.03,31.17,31.17,8339816,8339800,-0.17,-0.54244,31.18,"January 11, 24",-0.0054244
2024-01-10,31.64,31.64,30.955,31.23,31.23,8471189,8471200,-0.41,-1.3,31.18,"January 10, 24",-0.013
2024-01-09,32.35,32.38,31.49,31.62,31.62,7333586,7333600,-0.73,-2.26,31.69,"January 09, 24",-0.0226
2024-01-08,32.7,32.77,31.91,32.44,32.44,8993451,8993500,-0.26,-0.79511,32.2,"January 08, 24",-0.0079511
2024-01-05,33.47,33.55,33.115,33.42,33.42,5629262,5629300,-0.05,-0.14939,33.37,"January 05, 24",-0.0014939
2024-01-04,34.12,34.2,33.19,33.25,33.25,7345246,7345200,-0.87,-2.55,33.46,"January 04, 24",-0.0255
2024-01-03,34.03,34.195,33.79,33.92,33.92,6801717,6801700,-0.11,-0.32324,33.97,"January 03, 24",-0.0032324
2024-01-02,34.43,34.65,33.74,33.93,33.93,4721073,4721100,-0.5,-1.45,34.06,"January 02, 24",-0.0145
2023-12-29,34.22,34.3,34.01,34.18,34.18,5068521,5068500,-0.04,-0.11689,34.16,"December 29, 23",-0.0011689
2023-12-28,34.36,34.4348,34.095,34.2,34.2,2928023,2928000,-0.16,-0.46566,34.21,"December 28, 23",-0.0046566
2023-12-27,34.72,34.925,34.44,34.49,34.49,2961233,2961200,-0.23,-0.66244,34.59,"December 27, 23",-0.0066244
2023-12-26,34.53,34.88,34.45,34.78,34.78,2872950,2872900,0.25,0.72401,34.74,"December 26, 23",0.0072401
2023-12-22,34.39,34.405,34.0,34.12,34.12,6369520,6369500,-0.27,-0.78511,34.17,"December 22, 23",-0.0078511
2023-12-21,34.03,34.12,33.72,34.04,34.04,5286480,5286500,0.01,0.02938584,33.95,"December 21, 23",0.0002938584
2023-12-20,34.14,34.68,33.97,34.03,34.03,4771343,4771300,-0.11,-0.3222,34.25,"December 20, 23",-0.003222
2023-12-19,34.24,34.43,33.9,34.07,34.07,6660572,6660500,-0.17,-0.4965,34.1,"December 19, 23",-0.004965
